track_id,track_name,predicted_label,predicted_probabilities,prob_0,prob_1,prob_2,prob_3,prob_4,weighted_probabilities,true_label,playcount,artist_name
TRNBNUB12903CD1975,Building All Is Love,0,"[0.42296, 0.16565558, 0.15314098, 0.2025509, 0.055692494]",0.42296,0.16565558,0.15314098,0.2025509,0.055692494,1.3023603,0,5.0,Karen O and the Kids
TRTMZAT128F932E754,Like Spinning Plates,1,"[0.02851032, 0.4421595, 0.16809984, 0.07069144, 0.290539]",0.02851032,0.4421595,0.16809984,0.07069144,0.290539,2.1525893,1,10.0,Radiohead
TRYZTAC128F14993A6,Mercy Street,0,"[0.41814142, 0.10927431, 0.17404051, 0.07343959, 0.22510424]",0.41814142,0.10927431,0.17404051,0.07343959,0.22510424,1.578091,0,5.0,Peter Gabriel
TRDAWDU128E078634C,Lay All Your Love on Me,0,"[0.5520404, 0.108605005, 0.12265163, 0.14257069, 0.07413223]",0.5520404,0.108605005,0.12265163,0.14257069,0.07413223,1.0781493,0,3.0,ABBA
TRIYDYH128F9324624,Real World,1,"[0.04150035, 0.45553395, 0.2305237, 0.20472565, 0.06771632]",0.04150035,0.45553395,0.2305237,0.20472565,0.06771632,1.8016237,1,10.0,Matchbox Twenty
TRUWQQF128F9309966,The Boy Does Nothing,0,"[0.59333974, 0.24737625, 0.07994737, 0.05399691, 0.025339711]",0.59333974,0.24737625,0.07994737,0.05399691,0.025339711,0.6706205,0,2.0,Alesha Dixon
TRXJZBF128E078EDE2,Tourette's,2,"[0.042917218, 0.18974696, 0.49530134, 0.16166791, 0.11036666]",0.042917218,0.18974696,0.49530134,0.16166791,0.11036666,2.1068199,2,15.0,Nirvana
TRVXNKX128F931AF2B,Theme De Yoyo,0,"[0.52903837, 0.12655444, 0.26753813, 0.04430546, 0.03256354]",0.52903837,0.12655444,0.26753813,0.04430546,0.03256354,0.92480123,0,6.0,The Cinematic Orchestra
TRTVLLV128F42437BB,Woman Left Lonely,1,"[0.03612771, 0.46193978, 0.2729755, 0.10758044, 0.12137659]",0.03612771,0.46193978,0.2729755,0.10758044,0.12137659,1.8161385,1,12.0,Cat Power
TRUHYRG128F4270FCA,Pet Grief,1,"[0.04990039, 0.50857854, 0.1702726, 0.19939372, 0.071854696]",0.04990039,0.50857854,0.1702726,0.19939372,0.071854696,1.7347236,1,12.0,The Radio Dept.
TRKRASZ128F42282B8,Woman Like a Man,0,"[0.474644, 0.12441693, 0.14679316, 0.16400148, 0.0901444]",0.474644,0.12441693,0.14679316,0.16400148,0.0901444,1.2705853,0,7.0,Damien Rice
TRMVVDP128E0787806,When You Say You Love Me,0,"[0.48935738, 0.10030499, 0.17503847, 0.18786569, 0.047433406]",0.48935738,0.10030499,0.17503847,0.18786569,0.047433406,1.2037126,0,2.0,Josh Groban
TRLDUML128F931C2E0,Toxic Dart,0,"[0.5005567, 0.11014309, 0.24207033, 0.06584963, 0.081380114]",0.5005567,0.11014309,0.24207033,0.06584963,0.081380114,1.1173532,0,3.0,Jaga Jazzist
TRQSQJW128F427AEEC,Myopia,3,"[0.18350695, 0.079391435, 0.03720981, 0.5890098, 0.11088192]",0.18350695,0.079391435,0.03720981,0.5890098,0.11088192,2.3643682,3,23.0,Moby
