track_id,track_name,predicted_label,predicted_probabilities,prob_0,prob_1,prob_2,prob_3,prob_4,weighted_probabilities,true_label,playcount,artist_name
TRDKMPV128F429FEF7,First Love Song,4,"[0.056091186, 0.049925134, 0.02745512, 0.05146146, 0.81506705]",0.056091186,0.049925134,0.02745512,0.05146146,0.81506705,3.5194879,4,129.0,Luke Bryan
TRWJZMX128F426216E,Out All Night,4,"[0.24540342, 0.12390711, 0.15915917, 0.20379114, 0.26773915]",0.24540342,0.12390711,0.15915917,0.20379114,0.26773915,2.1245556,0,3.0,The Pietasters
TRILYAB12903CFF257,Bang Bang,4,"[0.14742337, 0.14694893, 0.055188447, 0.1915714, 0.4588679]",0.14742337,0.14694893,0.055188447,0.1915714,0.4588679,2.6675117,0,5.0,Jessie J
TRIKGVW128F92EF9C6,Seaweed Song,3,"[0.12844183, 0.08032988, 0.25921395, 0.29903185, 0.2329825]",0.12844183,0.08032988,0.25921395,0.29903185,0.2329825,2.4277835,4,78.0,Passion Pit
TRZJBZR128F42996F2,The Takedown,2,"[0.020866556, 0.17449754, 0.4723539, 0.18983728, 0.1424447]",0.020866556,0.17449754,0.4723539,0.18983728,0.1424447,2.2584958,2,17.0,Yellowcard
TRXRGHU128F9315B25,Mathematics,0,"[0.3907312, 0.09132743, 0.1961813, 0.1646818, 0.1570783]",0.3907312,0.09132743,0.1961813,0.1646818,0.1570783,1.6060486,0,3.0,Mos Def
TRXPPTJ128F145E9B0,Kick Some Ass,2,"[0.01731347, 0.2626206, 0.27617708, 0.26846144, 0.17542736]",0.01731347,0.2626206,0.27617708,0.26846144,0.17542736,2.3220685,3,28.0,Stroke 9
TRSWDOD128F932F295,Pitter-Pat,0,"[0.30698198, 0.294959, 0.09149111, 0.14755724, 0.15901078]",0.30698198,0.294959,0.09149111,0.14755724,0.15901078,1.5566561,0,6.0,Erin McCarley
TRPEDVE128F931113D,This Boy,3,"[0.013266484, 0.28820252, 0.08343684, 0.41135886, 0.20373535]",0.013266484,0.28820252,0.08343684,0.41135886,0.20373535,2.5040941,1,12.0,Franz Ferdinand
TRJGSNR128F92FCDCE,My Old Friend The Blues,4,"[0.060853224, 0.104744606, 0.056788262, 0.048094932, 0.729519]",0.060853224,0.104744606,0.056788262,0.048094932,0.729519,3.280682,2,18.0,Steve Earle
TRTBASA128F92D262F,Whereabouts Unknown,1,"[0.020551203, 0.35779333, 0.23047177, 0.18384749, 0.20733617]",0.020551203,0.35779333,0.23047177,0.18384749,0.20733617,2.199624,1,12.0,Rise Against
TRUGPTB128F4248266,Ghost World,3,"[0.021774834, 0.17357785, 0.17072381, 0.45269224, 0.18123123]",0.021774834,0.17357785,0.17072381,0.45269224,0.18123123,2.5980272,3,25.0,Aimee Mann
TRYMRST128E078373F,Selling The Drama,2,"[0.013535455, 0.25095284, 0.47035876, 0.16914098, 0.09601196]",0.013535455,0.25095284,0.47035876,0.16914098,0.09601196,2.083141,2,21.0,Live
TRURRPY128E079755F,Follow My Ruin,4,"[0.21788684, 0.22520265, 0.13493569, 0.19127654, 0.23069835]",0.21788684,0.22520265,0.13493569,0.19127654,0.23069835,1.9916971,2,15.0,Röyksopp
TRBFFEV128F421A066,Mary Melody,0,"[0.31491545, 0.20795277, 0.22770277, 0.09834042, 0.15108849]",0.31491545,0.20795277,0.22770277,0.09834042,0.15108849,1.5627337,2,21.0,Mad Caddies
TRLSUZY128F428821C,Melancholy Mood,0,"[0.41208133, 0.22575913, 0.12670396, 0.1560743, 0.07938142]",0.41208133,0.22575913,0.12670396,0.1560743,0.07938142,1.2649157,0,7.0,Ziggy Marley
TRNQYLV128F4217C93,I Love You My Hope,4,"[0.20258208, 0.16278926, 0.21878596, 0.1868333, 0.22900935]",0.20258208,0.16278926,0.21878596,0.1868333,0.22900935,2.0768983,3,33.0,Hird
TRTDNFO128F92D5BF6,Boy's No Good,3,"[0.010502511, 0.19899926, 0.14896102, 0.34980264, 0.2917345]",0.010502511,0.19899926,0.14896102,0.34980264,0.2917345,2.7132673,1,10.0,Rise Against
TRIYBSB128F14B0259,StreetLove,3,"[0.26071957, 0.15929395, 0.21368557, 0.26545995, 0.100841016]",0.26071957,0.15929395,0.21368557,0.26545995,0.100841016,1.786409,2,21.0,Lloyd
TRCPRQS128F147A5E1,Your Guardian Angel,3,"[0.019986343, 0.2548175, 0.21783046, 0.3261523, 0.18121348]",0.019986343,0.2548175,0.21783046,0.3261523,0.18121348,2.3937893,4,51.0,The Red Jumpsuit Apparatus
TRNSFHV128F93298F7,Hey Scenesters!,1,"[0.019666906, 0.34152126, 0.29463586, 0.25534245, 0.08883349]",0.019666906,0.34152126,0.29463586,0.25534245,0.08883349,2.0521543,2,18.0,The Cribs
TRJXKPM128F14A895E,My Body Is A Cage,3,"[0.012202234, 0.28657714, 0.17281197, 0.46780142, 0.060607195]",0.012202234,0.28657714,0.17281197,0.46780142,0.060607195,2.2780342,1,11.0,Peter Gabriel
TRTGKUX128F1459D78,Brokenheartsville,4,"[0.34948853, 0.048685126, 0.07510236, 0.065426886, 0.4612971]",0.34948853,0.048685126,0.07510236,0.065426886,0.4612971,2.2403588,4,543.0,Joe Nichols
TRAUZFY128F42BCE57,No Good in Goodbye,4,"[0.04363444, 0.03737893, 0.038542256, 0.03303538, 0.84740907]",0.04363444,0.03737893,0.038542256,0.03303538,0.84740907,3.603206,4,48.0,The Script
TRXFJWY128F14A240D,Only If I,0,"[0.43141574, 0.12667277, 0.11823151, 0.16730697, 0.15637298]",0.43141574,0.12667277,0.11823151,0.16730697,0.15637298,1.4905486,3,26.0,Kate Ryan
TRVJWBD128F4289D82,Russia Privjet,4,"[0.1942274, 0.103895955, 0.27508178, 0.13267745, 0.29411736]",0.1942274,0.103895955,0.27508178,0.13267745,0.29411736,2.2285614,1,8.0,Basshunter
TRCMGVY128F42AC948,Friends Don't Let Friends Dial Drunk,4,"[0.017919926, 0.26703078, 0.14107181, 0.26786837, 0.3061091]",0.017919926,0.26703078,0.14107181,0.26786837,0.3061091,2.577216,3,42.0,Plain White T's
TRWPNYO128F428BE8E,Funky Ride,0,"[0.2618732, 0.15554155, 0.24640174, 0.20866987, 0.12751368]",0.2618732,0.15554155,0.24640174,0.20866987,0.12751368,1.7844094,1,8.0,OutKast
TRNYQZQ128F4262D84,In The Cold I'm Standing,0,"[0.51996994, 0.07056523, 0.116627604, 0.19718787, 0.095649354]",0.51996994,0.07056523,0.116627604,0.19718787,0.095649354,1.2779814,1,12.0,M83
TRWJRYK128F92E4FA7,Awkward Game,0,"[0.31366462, 0.13059615, 0.21662088, 0.16083556, 0.1782828]",0.31366462,0.13059615,0.21662088,0.16083556,0.1782828,1.7594757,0,7.0,Gabriella Cilmi
TRSJKLY128E079849E,Here It Goes Again,4,"[0.016630929, 0.19038256, 0.19778726, 0.23404531, 0.36115396]",0.016630929,0.19038256,0.19778726,0.23404531,0.36115396,2.732709,4,125.0,OK Go
TREWEOH128F145ACE4,Take No Prisoners,0,"[0.4694871, 0.23212297, 0.13909927, 0.07340544, 0.085885204]",0.4694871,0.23212297,0.13909927,0.07340544,0.085885204,1.0740786,0,5.0,Megadeth
TRAZKTZ128F9329824,Reach Out And Touch (Somebody's Hand),4,"[0.23051241, 0.13601498, 0.11846555, 0.13359998, 0.3814071]",0.23051241,0.13601498,0.11846555,0.13359998,0.3814071,2.2993746,1,12.0,Diana Ross
TRVOWEO128F92E87CA,22 Grand Job,4,"[0.017529154, 0.19173525, 0.19095744, 0.27940646, 0.32037172]",0.017529154,0.19173525,0.19095744,0.27940646,0.32037172,2.6933565,3,35.0,The Rakes
TRNPVZD128EF3570CD,Songs About Rain,4,"[0.055956587, 0.055307366, 0.047886238, 0.053567443, 0.78728235]",0.055956587,0.055307366,0.047886238,0.053567443,0.78728235,3.4609115,4,203.0,Gary Allan
TRVEEYH128F930958B,Deathzone,0,"[0.30091283, 0.27547225, 0.26818284, 0.10221087, 0.053221185]",0.30091283,0.27547225,0.26818284,0.10221087,0.053221185,1.3313553,0,5.0,Apocalyptica
TRCTRKL128F92EFF0D,City,4,"[0.24834533, 0.12017423, 0.1409937, 0.17928156, 0.31120512]",0.24834533,0.12017423,0.1409937,0.17928156,0.31120512,2.1848269,2,15.0,Sara Bareilles
TREVDJS128F14A94E5,Some Girls Are Bigger Than Others,1,"[0.026192045, 0.2774275, 0.2738583, 0.22806649, 0.1944557]",0.026192045,0.2774275,0.2738583,0.22806649,0.1944557,2.2871664,3,22.0,The Smiths
TRVXUCH128F4262700,Dance Monkey,1,"[0.28991362, 0.37756938, 0.057800088, 0.18412204, 0.09059496]",0.28991362,0.37756938,0.057800088,0.18412204,0.09059496,1.4079156,1,8.0,Tones And I
TRCKSOL128F4281DAA,Beat Goes On,3,"[0.10287419, 0.09522004, 0.0737241, 0.6542132, 0.07396856]",0.10287419,0.09522004,0.0737241,0.6542132,0.07396856,2.501182,1,8.0,Madonna
TRTJQLR128E0788AED,Playground Love,0,"[0.39232787, 0.18751068, 0.094577074, 0.20193559, 0.12364872]",0.39232787,0.18751068,0.094577074,0.20193559,0.12364872,1.4770665,4,49.0,Air
TRPHHVY128F4215386,Sigma,0,"[0.2912554, 0.17543583, 0.19400322, 0.2662269, 0.07307876]",0.2912554,0.17543583,0.19400322,0.2662269,0.07307876,1.654438,4,56.0,Secret Garden
TRTOZVG12903CCC625,Freedom Fighter,1,"[0.014946342, 0.37023968, 0.225943, 0.16687758, 0.22199328]",0.014946342,0.37023968,0.225943,0.16687758,0.22199328,2.2107315,1,10.0,Creed
TRQEBRP12903CADD6C,Sky Might Fall,4,"[0.24871077, 0.07892533, 0.10715833, 0.07855681, 0.48664868]",0.24871077,0.07892533,0.10715833,0.07855681,0.48664868,2.4755073,4,250.0,Kid Cudi
TRQRMNO128F4235E4D,Grow Up and Blow Away,1,"[0.012109523, 0.46891466, 0.20983677, 0.09714077, 0.21199828]",0.012109523,0.46891466,0.20983677,0.09714077,0.21199828,2.0280037,4,136.0,Metric
TRDHRFQ128F932A79A,Fire Eye'd Boy,1,"[0.01535814, 0.5251317, 0.1299809, 0.24741411, 0.08211508]",0.01535814,0.5251317,0.1299809,0.24741411,0.08211508,1.8557962,1,10.0,Broken Social Scene
TRVRDJM128E0799394,Gyasi Went Home,0,"[0.26282418, 0.13922627, 0.20756592, 0.13130274, 0.25908098]",0.26282418,0.13922627,0.20756592,0.13130274,0.25908098,1.9845903,3,33.0,Bedouin Soundclash
TRRMRGL128EF344BF4,Citizens Of Tomorrow,1,"[0.015116463, 0.5229149, 0.17413235, 0.20108165, 0.08675461]",0.015116463,0.5229149,0.17413235,0.20108165,0.08675461,1.8214431,1,12.0,Tokyo Police Club
TRWATZW128F92F0125,My Favourite Book,3,"[0.02111514, 0.25273395, 0.26572558, 0.2663467, 0.19407864]",0.02111514,0.25273395,0.26572558,0.2663467,0.19407864,2.3595397,3,32.0,Stars
TRFFTKR12903CE3144,Hicktown,4,"[0.025223602, 0.026899742, 0.039246418, 0.020652885, 0.88797736]",0.025223602,0.026899742,0.039246418,0.020652885,0.88797736,3.7192607,4,134.0,Jason Aldean
TRXZZDG128F14AE20F,When Everything Falls,0,"[0.62409216, 0.15478905, 0.056973502, 0.123041034, 0.04110414]",0.62409216,0.15478905,0.056973502,0.123041034,0.04110414,0.8022757,0,5.0,Haste the Day
TRLIRNE12903CC82F8,Down With Moonlight,1,"[0.017124023, 0.41231757, 0.1840291, 0.22633661, 0.16019261]",0.017124023,0.41231757,0.1840291,0.22633661,0.16019261,2.100156,3,32.0,The Rakes
TRGRONS128E0786070,Bring The Pain,4,"[0.15430865, 0.10155786, 0.2538732, 0.20728873, 0.2829716]",0.15430865,0.10155786,0.2538732,0.20728873,0.2829716,2.3630567,3,44.0,Mindless Self Indulgence
TRHYDIT128F429EA2E,The Slow Descent Into Alcoholism,3,"[0.015126992, 0.21987545, 0.105357535, 0.49095178, 0.1686882]",0.015126992,0.21987545,0.105357535,0.49095178,0.1686882,2.5781987,1,12.0,The New Pornographers
TRUQKAS128F428CD56,Skew It on the Bar-B,4,"[0.12514284, 0.069003806, 0.13884069, 0.23338883, 0.4336239]",0.12514284,0.069003806,0.13884069,0.23338883,0.4336239,2.7813473,1,10.0,OutKast
TRXHDNL128EF3570CC,Right Where I Need To Be,4,"[0.092140414, 0.07470724, 0.09028026, 0.15265612, 0.5902159]",0.092140414,0.07470724,0.09028026,0.15265612,0.5902159,3.0740998,4,314.0,Gary Allan
TRVZRTU128F92D54E3,Tiger By My Side,4,"[0.22695486, 0.18098378, 0.19103412, 0.1372257, 0.26380152]",0.22695486,0.18098378,0.19103412,0.1372257,0.26380152,2.0299354,4,79.0,Empire of the Sun
TRHVDTF128F428D64C,Paramilitar,0,"[0.36971202, 0.17831337, 0.107387066, 0.22550921, 0.119078405]",0.36971202,0.17831337,0.107387066,0.22550921,0.119078405,1.5459287,3,44.0,Ska-P
TRKUYNB128F92F651E,Elizabeth My Dear,2,"[0.011236908, 0.28496027, 0.4965212, 0.065389805, 0.14189185]",0.011236908,0.28496027,0.4965212,0.065389805,0.14189185,2.0417395,4,133.0,The Stone Roses
TREGQMP128F4233816,The Battery,0,"[0.44250494, 0.12626918, 0.076608114, 0.11390938, 0.2407084]",0.44250494,0.12626918,0.076608114,0.11390938,0.2407084,1.5840471,4,172.0,Boys Noize
TRLJCWI128F428005A,"I Like It, I Love It",2,"[0.09366239, 0.1834554, 0.4503199, 0.18995751, 0.08260489]",0.09366239,0.1834554,0.4503199,0.18995751,0.08260489,1.9843872,1,8.0,Tim McGraw
TRZIOZV128F92FD03B,Free Fallin',1,"[0.021931326, 0.27670285, 0.25561503, 0.21997651, 0.22577429]",0.021931326,0.27670285,0.25561503,0.21997651,0.22577429,2.3509595,3,26.0,Tom Petty
TRHMZLY128F92F0F1D,Feel the Love,0,"[0.36919165, 0.13115664, 0.15601319, 0.12346309, 0.22017545]",0.36919165,0.13115664,0.15601319,0.12346309,0.22017545,1.6942741,3,35.0,Cut Copy
TRNIIAQ128F426376F,Modern Day Bonnie And Clyde,4,"[0.04453148, 0.04650286, 0.054115694, 0.04710521, 0.8077448]",0.04453148,0.04650286,0.054115694,0.04710521,0.8077448,3.527029,4,60.0,Travis Tritt
TRLZIRJ128F42814D4,There's A Fire,2,"[0.01605125, 0.18302488, 0.371312, 0.23867148, 0.19094038]",0.01605125,0.18302488,0.371312,0.23867148,0.19094038,2.4054248,3,23.0,OK Go
TRROBFZ128F4283CB5,Heart Attack,4,"[0.20464942, 0.10224876, 0.059636932, 0.13283327, 0.5006316]",0.20464942,0.10224876,0.059636932,0.13283327,0.5006316,2.6225486,1,10.0,Demi Lovato
TRSFTFU128F92E7482,X Ray,1,"[0.22262938, 0.23810837, 0.21331245, 0.21662828, 0.10932157]",0.22262938,0.23810837,0.21331245,0.21662828,0.10932157,1.7519044,1,8.0,Sub Focus
TRWTPYD12903D03AE9,Babyfather,0,"[0.2909296, 0.14245218, 0.13170266, 0.16106978, 0.2738457]",0.2909296,0.14245218,0.13170266,0.16106978,0.2738457,1.9844496,1,13.0,Sade
TRSWFJV128F42274B9,White Slave,2,"[0.17600016, 0.14815342, 0.37546524, 0.11916779, 0.18121332]",0.17600016,0.14815342,0.37546524,0.11916779,0.18121332,1.9814405,4,81.0,Funki Porcini
TRGHUXQ128E0792073,Slutgarden,0,"[0.2437309, 0.22762637, 0.17713155, 0.19674008, 0.15477113]",0.2437309,0.22762637,0.17713155,0.19674008,0.15477113,1.7911942,0,7.0,Marilyn Manson
TRQRSAK128F429DE8C,Who Let You Go?,4,"[0.0148351705, 0.24681942, 0.17414589, 0.18817015, 0.37602946]",0.0148351705,0.24681942,0.17414589,0.18817015,0.37602946,2.6637397,4,104.0,The Killers
TRCNSMU128F4288AAE,Raveheart,4,"[0.19523942, 0.19999741, 0.19311722, 0.20518675, 0.20645922]",0.19523942,0.19999741,0.19311722,0.20518675,0.20645922,2.027629,0,6.0,Jan Delay
TRPWXXX128F4214A8A,Undiscovered,0,"[0.27262232, 0.116302036, 0.23869747, 0.21341138, 0.15896675]",0.27262232,0.116302036,0.23869747,0.21341138,0.15896675,1.8697981,1,11.0,James Morrison
TREYJNS12903CF4487,Vodka Inferno,0,"[0.43536505, 0.09461205, 0.089774385, 0.11498733, 0.26526114]",0.43536505,0.09461205,0.089774385,0.11498733,0.26526114,1.6801674,0,4.0,Diablo Swing Orchestra
TROKNJC128F42918B0,When We Escape,1,"[0.01803368, 0.3290766, 0.27198538, 0.23327397, 0.14763032]",0.01803368,0.3290766,0.27198538,0.23327397,0.14763032,2.1633906,2,17.0,Minus the Bear
TRYMFCL128F92E016D,The Resistance,1,"[0.01920646, 0.5339106, 0.1400123, 0.15122426, 0.15564637]",0.01920646,0.5339106,0.1400123,0.15122426,0.15564637,1.8901935,2,14.0,Anberlin
TRJBNNG128F9308494,LFO (Leeds Warehouse mix),0,"[0.38729352, 0.16505997, 0.108387426, 0.1754228, 0.16383629]",0.38729352,0.16505997,0.108387426,0.1754228,0.16383629,1.5634484,0,5.0,LFO
TRVHPEU128F42882B2,Player's Ball,4,"[0.20515297, 0.13150983, 0.13971795, 0.10717839, 0.41644084]",0.20515297,0.13150983,0.13971795,0.10717839,0.41644084,2.3982444,4,60.0,OutKast
TRDAYHC128F147878E,The Good Left Undone,3,"[0.02117391, 0.26136485, 0.1177793, 0.3172217, 0.2824602]",0.02117391,0.26136485,0.1177793,0.3172217,0.2824602,2.5784295,3,40.0,Rise Against
TRERDEC128F9305F02,Battle for the Sun,4,"[0.015220062, 0.2221306, 0.20485732, 0.17453216, 0.38325992]",0.015220062,0.2221306,0.20485732,0.17453216,0.38325992,2.6884813,3,38.0,Placebo
TRYQAWJ128F931B413,Flexibility,4,"[0.3389073, 0.092344664, 0.105300516, 0.10731318, 0.35613424]",0.3389073,0.092344664,0.105300516,0.10731318,0.35613424,2.0494223,0,5.0,Miss Kittin & The Hacker
TRNBHXU128F92E7F49,I Only Want You,4,"[0.019410029, 0.2677324, 0.18255582, 0.262254, 0.2680477]",0.019410029,0.2677324,0.18255582,0.262254,0.2680477,2.491797,4,59.0,Eagles of Death Metal
TRZTICD128F423766A,Kiss The Rain,0,"[0.26581368, 0.18745148, 0.11058924, 0.1710489, 0.26509675]",0.26581368,0.18745148,0.11058924,0.1710489,0.26509675,1.9821637,1,11.0,Billie Myers
TRYQEML128F9320B6A,White Knuckles,0,"[0.45206207, 0.10723323, 0.267934, 0.08750358, 0.08526709]",0.45206207,0.10723323,0.267934,0.08750358,0.08526709,1.2466804,2,21.0,Five Finger Death Punch
TRMVJYF12903D0C39C,Intro//A Cosmic Drama,0,"[0.31704834, 0.23132251, 0.17509346, 0.1357673, 0.14076844]",0.31704834,0.23132251,0.17509346,0.1357673,0.14076844,1.5518851,1,10.0,Flying Lotus
TRAKXMS12903CB36F2,The Space Between,3,"[0.017479798, 0.24344881, 0.27375162, 0.30522665, 0.16009314]",0.017479798,0.24344881,0.27375162,0.30522665,0.16009314,2.3470044,1,10.0,Zero 7
TRRJUPO128F930327A,Soft Shock,4,"[0.025844024, 0.25352496, 0.14774428, 0.27023077, 0.302656]",0.025844024,0.25352496,0.14774428,0.27023077,0.302656,2.5703297,4,88.0,Yeah Yeah Yeahs
TRRUHYN12903CAE6C8,My Freestyle,0,"[0.3265202, 0.19697174, 0.14114976, 0.20067704, 0.1346812]",0.3265202,0.19697174,0.14114976,0.20067704,0.1346812,1.6200272,1,11.0,Dub Incorporation
TROFJJY128F428E19B,Esquirol,0,"[0.25675815, 0.24419296, 0.15326919, 0.2037897, 0.14198995]",0.25675815,0.24419296,0.15326919,0.2037897,0.14198995,1.7300601,2,19.0,Ska-P
TRISTWT128F1488FBB,High Life,0,"[0.27175474, 0.17779982, 0.16912466, 0.15325391, 0.2280669]",0.27175474,0.17779982,0.16912466,0.15325391,0.2280669,1.8880785,3,43.0,Daft Punk
TRFNQUS12903CF9CB7,The Most Beautiful Girl (in the Room),0,"[0.27641308, 0.13376084, 0.09415058, 0.2236702, 0.27200526]",0.27641308,0.13376084,0.09415058,0.2236702,0.27200526,2.0810938,0,3.0,Flight of the Conchords
TRVBLYP128F92EDE2A,If These Bullets Could Talk,0,"[0.5490658, 0.10985991, 0.16148977, 0.095894784, 0.08368964]",0.5490658,0.10985991,0.16148977,0.095894784,0.08368964,1.0552824,0,7.0,The Number Twelve Looks Like You
TRUUVIA128F4292158,Observation Slave,0,"[0.5718208, 0.18417785, 0.056346107, 0.0529544, 0.13470086]",0.5718208,0.18417785,0.056346107,0.0529544,0.13470086,0.9945367,0,5.0,Soilwork
TRCPLDY128E0791F79,The Last Song,1,"[0.021832027, 0.41434446, 0.12604006, 0.29133824, 0.14644518]",0.021832027,0.41434446,0.12604006,0.29133824,0.14644518,2.1262202,4,49.0,The All-American Rejects
TRJLEZM128F92E3FF7,Scene at the Open Air Market,0,"[0.4118579, 0.2923272, 0.09517202, 0.1203203, 0.0803226]",0.4118579,0.2923272,0.09517202,0.1203203,0.0803226,1.1649225,0,6.0,Thievery Corporation
TRHHYQQ128F42BB341,Rock & Roll Queen,1,"[0.01868716, 0.30814967, 0.22802494, 0.1385632, 0.30657497]",0.01868716,0.30814967,0.22802494,0.1385632,0.30657497,2.406189,4,48.0,The Subways
TRDTHXI128F930FD9C,Can You Discover?,0,"[0.27384385, 0.14311737, 0.14618228, 0.24318537, 0.19367121]",0.27384385,0.14311737,0.14618228,0.24318537,0.19367121,1.9397228,1,10.0,Discovery
TRYIGTG12903CB6D3E,Scuba,2,"[0.2567209, 0.15425886, 0.33624408, 0.15680379, 0.09597242]",0.2567209,0.15425886,0.33624408,0.15680379,0.09597242,1.681048,1,11.0,Bonobo
TRRQBED128F4279305,Wait for the Summer,4,"[0.02092323, 0.16492033, 0.25965703, 0.24028271, 0.31421667]",0.02092323,0.16492033,0.25965703,0.24028271,0.31421667,2.6619492,2,19.0,Yeasayer
TRTWXEJ128F92F6747,Cominagetcha,0,"[0.27034238, 0.20262465, 0.16161631, 0.22822794, 0.13718876]",0.27034238,0.20262465,0.16161631,0.22822794,0.13718876,1.7592961,2,15.0,Propellerheads
TROMXCF128F428E03F,Villancico,3,"[0.23313601, 0.1611923, 0.145997, 0.36888716, 0.09078744]",0.23313601,0.1611923,0.145997,0.36888716,0.09078744,1.9229975,3,26.0,Ska-P
TRUMION12903CB6373,Cousins,4,"[0.01699169, 0.16896188, 0.18374032, 0.26308897, 0.36721715]",0.01699169,0.16896188,0.18374032,0.26308897,0.36721715,2.794578,4,226.0,Vampire Weekend
TREVCDX128F426019C,Godhead's Lament,0,"[0.4536224, 0.2718082, 0.07576601, 0.05892144, 0.13988197]",0.4536224,0.2718082,0.07576601,0.05892144,0.13988197,1.1596324,4,69.0,Opeth
TRBVOHY128F92E6A11,There Must Be A Better World Somewhere,3,"[0.24526583, 0.13908555, 0.16765404, 0.28558195, 0.16241263]",0.24526583,0.13908555,0.16765404,0.28558195,0.16241263,1.9807899,4,46.0,B.B. King
TRCTVPU128F425F32C,Air Painter,3,"[0.016527044, 0.13183255, 0.17860456, 0.4936801, 0.17935576]",0.016527044,0.13183255,0.17860456,0.4936801,0.17935576,2.687505,2,14.0,Cansei de Ser Sexy
