track_id,track_name,predicted_label,predicted_probabilities,prob_0,prob_1,prob_2,prob_3,prob_4,weighted_probabilities,true_label,playcount,artist_name
TRDEUPA128F4229A8D,Nobody Does It Better,0,"[0.4578591, 0.19696161, 0.11203627, 0.10407501, 0.12906805]",0.4578591,0.19696161,0.11203627,0.10407501,0.12906805,1.2495314,0,3.0,Carly Simon
TRCRWHC128F92C260B,Gunpowder & Lead,4,"[0.33388814, 0.06377711, 0.047023747, 0.07361155, 0.4816995]",0.33388814,0.06377711,0.047023747,0.07361155,0.4816995,2.305457,4,450.0,Miranda Lambert
TRTCCNS128F427200D,Arms Around Your Love,1,"[0.021639567, 0.48657185, 0.15793845, 0.21424177, 0.11960827]",0.021639567,0.48657185,0.15793845,0.21424177,0.11960827,1.9236071,1,13.0,Chris Cornell
TRXCXFH128F4219FCC,Crew Cut Chuck,0,"[0.41988757, 0.23330401, 0.13699625, 0.11105266, 0.09875948]",0.41988757,0.23330401,0.13699625,0.11105266,0.09875948,1.2354923,0,5.0,Mad Caddies
TRVNYSZ128E0792A2B,Fire Water Burn,1,"[0.023206154, 0.40654898, 0.19455808, 0.18553162, 0.19015507]",0.023206154,0.40654898,0.19455808,0.18553162,0.19015507,2.1128802,1,10.0,Bloodhound Gang
TRMNHDM128F42AD03F,Now You've Got Something To Die For,0,"[0.42370242, 0.16762656, 0.26806036, 0.09297581, 0.047634866]",0.42370242,0.16762656,0.26806036,0.09297581,0.047634866,1.1732142,0,5.0,Lamb of God
TROXHEA128F146EC58,You Could Be Happy,4,"[0.024346123, 0.21140972, 0.14668389, 0.17461865, 0.44294164]",0.024346123,0.21140972,0.14668389,0.17461865,0.44294164,2.8003998,4,152.0,Snow Patrol
TRFTUIW128E0784B9F,Bubble Toes,4,"[0.01805358, 0.13676538, 0.11841292, 0.154229, 0.5725391]",0.01805358,0.13676538,0.11841292,0.154229,0.5725391,3.1264346,4,582.0,Jack Johnson
TRBFTWW12903CC792F,Leavin' A Lonely Town,4,"[0.04567239, 0.026049186, 0.037126362, 0.045045372, 0.8461067]",0.04567239,0.026049186,0.037126362,0.045045372,0.8461067,3.619865,4,54.0,Easton Corbin
TRCTPSE128F14AB325,King Of The Stereo,1,"[0.017456952, 0.6852377, 0.15143713, 0.068282455, 0.07758576]",0.017456952,0.6852377,0.15143713,0.068282455,0.07758576,1.5033023,1,13.0,Saliva
TRDABSP128EF34334E,A Voice To Calm You Down,3,"[0.16186282, 0.24832721, 0.07000237, 0.42710885, 0.09269866]",0.16186282,0.24832721,0.07000237,0.42710885,0.09269866,2.040453,3,22.0,Anna Ternheim
TREQNFM128F93165A8,Live Like We're Dying,4,"[0.1798136, 0.19569468, 0.071432665, 0.1351628, 0.41789627]",0.1798136,0.19569468,0.071432665,0.1351628,0.41789627,2.4156334,4,147.0,Kris Allen
TRNPJJC128F9322C78,SuperStar,4,"[0.08451333, 0.06334036, 0.09290396, 0.20300215, 0.55624026]",0.08451333,0.06334036,0.09290396,0.20300215,0.55624026,3.0831158,4,94.0,Taylor Swift
TRVABNY128F147B0C7,Sinners Like Me,4,"[0.1644195, 0.124754235, 0.1260824, 0.123864986, 0.46087888]",0.1644195,0.124754235,0.1260824,0.123864986,0.46087888,2.5920296,4,260.0,Eric Church
TRSNFQC128F92F4A7B,Gettin' Up,0,"[0.45613655, 0.17345455, 0.13645792, 0.12544928, 0.10850178]",0.45613655,0.17345455,0.13645792,0.12544928,0.10850178,1.2567253,0,3.0,Q-Tip
TRWCCRR128F935A65A,Lunar Strain,2,"[0.11589989, 0.28105912, 0.49911693, 0.044623893, 0.059300218]",0.11589989,0.28105912,0.49911693,0.044623893,0.059300218,1.6503655,2,15.0,In Flames
TRBOQSZ128F4251497,Pull My Strings,0,"[0.4406707, 0.21073, 0.19924162, 0.08753998, 0.0618177]",0.4406707,0.21073,0.19924162,0.08753998,0.0618177,1.119104,0,3.0,Dead Kennedys
TRPTCCO128E0786B36,Wayside / Back In Time,0,"[0.4000221, 0.08532696, 0.13749279, 0.19352007, 0.18363813]",0.4000221,0.08532696,0.13749279,0.19352007,0.18363813,1.6754253,0,7.0,Gillian Welch
TRLWSIT128F9330FD3,Just the Same But Brand New,1,"[0.027134726, 0.4968639, 0.14015074, 0.23435658, 0.1014941]",0.027134726,0.4968639,0.14015074,0.23435658,0.1014941,1.8862115,1,12.0,St. Vincent
TRKZVVI128F14979BC,My Slumbering Heart,1,"[0.023768833, 0.40463808, 0.24248955, 0.20245318, 0.12665033]",0.023768833,0.40463808,0.24248955,0.20245318,0.12665033,2.0035782,1,10.0,Rilo Kiley
TRMWZLS128F42503CA,She's A Star,0,"[0.4042217, 0.21262163, 0.15828001, 0.112807065, 0.11206952]",0.4042217,0.21262163,0.15828001,0.112807065,0.11206952,1.3158809,0,5.0,James
TRKFMCZ128F92F48B8,Avemano Orchestral,0,"[0.518956, 0.16969617, 0.115922704, 0.07551991, 0.11990529]",0.518956,0.16969617,0.115922704,0.07551991,0.11990529,1.1077225,0,7.0,Era
TRZGUYI128F42368DF,Point Of Extinction,1,"[0.028511448, 0.4303967, 0.16021761, 0.22610839, 0.15476581]",0.028511448,0.4303967,0.16021761,0.22610839,0.15476581,2.0482204,1,10.0,Motion City Soundtrack
TROTARP128F4259F40,Ending Credits,0,"[0.46763396, 0.3028017, 0.06841809, 0.079395115, 0.08175118]",0.46763396,0.3028017,0.06841809,0.079395115,0.08175118,1.004828,0,5.0,Opeth
TRZKHEE128F4234779,The Vanishing,1,"[0.024358047, 0.5333048, 0.15297273, 0.17347465, 0.11588974]",0.024358047,0.5333048,0.15297273,0.17347465,0.11588974,1.8232331,1,12.0,Stars
TRPERTE128F14AA185,Baby Fratelli,1,"[0.021909913, 0.43551993, 0.1554068, 0.291842, 0.095321365]",0.021909913,0.43551993,0.1554068,0.291842,0.095321365,2.003145,1,12.0,The Fratellis
TRIERTA128F4223196,Try Honesty,1,"[0.024807794, 0.4165522, 0.22331272, 0.21479507, 0.120532155]",0.024807794,0.4165522,0.22331272,0.21479507,0.120532155,1.9896915,1,11.0,Billy Talent
TRYRRJF128E0793E80,Creature Of The Wheel,0,"[0.46568686, 0.1864289, 0.16718276, 0.10516246, 0.07553904]",0.46568686,0.1864289,0.16718276,0.10516246,0.07553904,1.138438,0,5.0,White Zombie
TRGVEAZ12903CDA21A,I Lived My Life To Stand In The Shadow Of Your Heart,2,"[0.01764936, 0.2917857, 0.4552332, 0.14236511, 0.09296667]",0.01764936,0.2917857,0.4552332,0.14236511,0.09296667,2.001214,2,19.0,A Place to Bury Strangers
TRADYXQ128F14655F1,Modern Crusaders,0,"[0.5894979, 0.1585905, 0.09772746, 0.089903735, 0.06428036]",0.5894979,0.1585905,0.09772746,0.089903735,0.06428036,0.8808781,0,4.0,Enigma
TRUTFIW128F42520FA,Hands On Me,4,"[0.17062798, 0.12402991, 0.0894292, 0.17184348, 0.4440694]",0.17062798,0.12402991,0.0894292,0.17184348,0.4440694,2.5946963,4,117.0,Vanessa Carlton
TRHYMDT128F4219FDC,Preppie Girl,0,"[0.40698373, 0.17643274, 0.16989994, 0.13982968, 0.10685384]",0.40698373,0.17643274,0.16989994,0.13982968,0.10685384,1.363137,0,3.0,Mad Caddies
TRKYLKH128E07925FE,Sathington Waltz,2,"[0.024282796, 0.14418235, 0.5186902, 0.11497578, 0.19786888]",0.024282796,0.14418235,0.5186902,0.11497578,0.19786888,2.3179655,2,17.0,Primus
TRASAHB128E0798844,Ralph Wiggum,1,"[0.021527315, 0.4600647, 0.23467888, 0.1742777, 0.10945144]",0.021527315,0.4600647,0.23467888,0.1742777,0.10945144,1.8900614,1,13.0,Bloodhound Gang
TRMFXAY128F92F27DF,My One And Only Thrill,1,"[0.2241684, 0.45246828, 0.05878167, 0.09384019, 0.17074145]",0.2241684,0.45246828,0.05878167,0.09384019,0.17074145,1.534518,1,9.0,Melody Gardot
TRAZOBD128F93231ED,La Mosca Cojonera,0,"[0.42939094, 0.21492897, 0.13240384, 0.14177987, 0.08149644]",0.42939094,0.21492897,0.13240384,0.14177987,0.08149644,1.231062,0,5.0,Ska-P
TRTRQIS128F42437B9,Song to Bobby,1,"[0.014992551, 0.55131364, 0.08999657, 0.20855491, 0.13514237]",0.014992551,0.55131364,0.08999657,0.20855491,0.13514237,1.897541,1,10.0,Cat Power
TRPDXOE128F92E7476,Jealous Of The Moon,4,"[0.13514838, 0.058646634, 0.085059255, 0.09786103, 0.62328476]",0.13514838,0.058646634,0.085059255,0.09786103,0.62328476,3.0154872,4,84.0,Nickel Creek
TRFXCHW128E07984A6,"Television, Television",1,"[0.02187464, 0.43128031, 0.1410577, 0.24864446, 0.15714294]",0.02187464,0.43128031,0.1410577,0.24864446,0.15714294,2.0879009,1,12.0,OK Go
TRPRAED128F429CBD4,Disarray,4,"[0.021754747, 0.14254743, 0.15180187, 0.20092963, 0.48296633]",0.021754747,0.14254743,0.15180187,0.20092963,0.48296633,2.9808054,4,56.0,Low
TRMBUII12903CC53C9,What Kinda Gone,4,"[0.11248009, 0.072510764, 0.09399097, 0.099268675, 0.6217495]",0.11248009,0.072510764,0.09399097,0.099268675,0.6217495,3.0452967,4,72.0,Chris Cagle
TRGMZNT128F92DE267,Tim McGraw,4,"[0.050405335, 0.034145825, 0.035076473, 0.05458491, 0.8257875]",0.050405335,0.034145825,0.035076473,0.05458491,0.8257875,3.5712035,4,470.0,Taylor Swift
TRTTMDJ128F42AC2F3,Terminal Preppie,0,"[0.4520215, 0.18422215, 0.19121498, 0.11199069, 0.0605507]",0.4520215,0.18422215,0.19121498,0.11199069,0.0605507,1.144827,0,5.0,Dead Kennedys
TRBNDWW12903D05C98,Letters From The Sky,1,"[0.025095845, 0.48733687, 0.12577659, 0.1590794, 0.20271131]",0.025095845,0.48733687,0.12577659,0.1590794,0.20271131,2.0269735,1,13.0,Civil Twilight
TRLMUES128F1482482,Jamais,4,"[0.16591188, 0.17168689, 0.07571056, 0.16948467, 0.41720605]",0.16591188,0.17168689,0.07571056,0.16948467,0.41720605,2.5003862,4,59.0,Charlotte Gainsbourg
TRXRIAE12903CF374B,Eighties Fan,1,"[0.020668522, 0.46960938, 0.14899477, 0.20874768, 0.1519796]",0.020668522,0.46960938,0.14899477,0.20874768,0.1519796,2.0017605,1,11.0,Camera Obscura
TRLJCJY128F423EE8C,When the Sun Shone on Vetiver,0,"[0.41199625, 0.17750919, 0.059328172, 0.18350105, 0.1676653]",0.41199625,0.17750919,0.059328172,0.18350105,0.1676653,1.5173299,0,4.0,Devendra Banhart
TRJUKIV128F42919CD,She'll Never Be Your Man,1,"[0.022922456, 0.4807412, 0.20019267, 0.13463727, 0.16150638]",0.022922456,0.4807412,0.20019267,0.13463727,0.16150638,1.9310639,1,12.0,Chris Cornell
TRSATRQ128E0782786,Ex Lion Tamer,1,"[0.02161651, 0.52419186, 0.21822308, 0.14972891, 0.08623964]",0.02161651,0.52419186,0.21822308,0.14972891,0.08623964,1.7547834,1,10.0,Wire
TRSFLLX128F932732F,Quutamo,0,"[0.41197798, 0.1738587, 0.23625098, 0.105095245, 0.07281719]",0.41197798,0.1738587,0.23625098,0.105095245,0.07281719,1.2529151,0,5.0,Apocalyptica
TRFYBQS128F146A5D9,The Hollow,1,"[0.020115146, 0.5543653, 0.18431029, 0.15540297, 0.08580632]",0.020115146,0.5543653,0.18431029,0.15540297,0.08580632,1.73242,1,10.0,A Perfect Circle
TRLSCIQ12903CFDBEE,Feel That Fire,4,"[0.08400263, 0.03628926, 0.03075959, 0.047927506, 0.801021]",0.08400263,0.03628926,0.03075959,0.047927506,0.801021,3.445675,4,159.0,Dierks Bentley
TRUNRWE128EF3553CD,Feel Me Heaven,0,"[0.4876135, 0.16622008, 0.1471392, 0.10544547, 0.09358168]",0.4876135,0.16622008,0.1471392,0.10544547,0.09358168,1.1511617,0,6.0,Enigma
TRWUYHK128F1480FF9,Willows On The Water,0,"[0.41330957, 0.089999564, 0.09955233, 0.14809054, 0.249048]",0.41330957,0.089999564,0.09955233,0.14809054,0.249048,1.7295678,0,3.0,Enya
TRRNTGW12903CDE1A9,Get Sum,0,"[0.44458857, 0.23822452, 0.09221778, 0.16391619, 0.06105289]",0.44458857,0.23822452,0.09221778,0.16391619,0.06105289,1.1586202,0,7.0,Wiz Khalifa
TRLRRVH12903CBA3AE,Wheels Of Confusion/The Straightener,0,"[0.5391557, 0.17867944, 0.08262571, 0.060905486, 0.13863365]",0.5391557,0.17867944,0.08262571,0.060905486,0.13863365,1.081182,0,5.0,Black Sabbath
TREXNUE128F92FFC12,Golden Diva,3,"[0.13728522, 0.13900465, 0.11673474, 0.53954095, 0.06743447]",0.13728522,0.13900465,0.11673474,0.53954095,0.06743447,2.260835,3,30.0,Flying Lotus
TRGLLXB128F92D5589,What's Been Going On,4,"[0.1079989, 0.17279358, 0.08149081, 0.15784773, 0.479869]",0.1079989,0.17279358,0.08149081,0.15784773,0.479869,2.7287946,4,71.0,Amos Lee
TRDRIXM128F9314691,So Did We,0,"[0.44066414, 0.17906402, 0.111247435, 0.18622063, 0.08280377]",0.44066414,0.17906402,0.111247435,0.18622063,0.08280377,1.2914358,0,4.0,Isis
TRLQULO128F42BBAEC,Red High Heels,4,"[0.1723734, 0.08081134, 0.08908053, 0.09910726, 0.55862755]",0.1723734,0.08081134,0.08908053,0.09910726,0.55862755,2.7908044,4,70.0,Kellie Pickler
TRPGMWX128F423710A,The Harder Ships of the World,0,"[0.41315365, 0.17164665, 0.10249817, 0.1170181, 0.19568343]",0.41315365,0.17164665,0.10249817,0.1170181,0.19568343,1.510431,0,2.0,Keren Ann
TRKOZVY12903CFDBD0,Hell On The Heart,4,"[0.0434129, 0.045894764, 0.031113002, 0.07128664, 0.8082927]",0.0434129,0.045894764,0.031113002,0.07128664,0.8082927,3.5551515,4,327.0,Eric Church
TRQQVBA12903CF9FEA,Why Didn't You Call Me,0,"[0.45381406, 0.13715771, 0.15208992, 0.18498175, 0.07195659]",0.45381406,0.13715771,0.15208992,0.18498175,0.07195659,1.2841091,0,6.0,Macy Gray
TRNSLWT12903D051C8,Thousand Ways,4,"[0.11958861, 0.15174787, 0.06418126, 0.1333193, 0.5311629]",0.11958861,0.15174787,0.06418126,0.1333193,0.5311629,2.80472,4,97.0,The Tallest Man on Earth
TRYDQHN128F92E7199,The Lighthouse's Tale,4,"[0.23232815, 0.06504124, 0.062055938, 0.11149308, 0.52908164]",0.23232815,0.06504124,0.062055938,0.11149308,0.52908164,2.6399589,4,80.0,Nickel Creek
TRZYAGJ128F9332CEF,Favorite Girl,4,"[0.22603199, 0.10773189, 0.13570897, 0.10827496, 0.42225218]",0.22603199,0.10773189,0.13570897,0.10827496,0.42225218,2.3929834,4,75.0,Justin Bieber
TRARTPH128E0789C05,Settle For A Slowdown,4,"[0.14119282, 0.06909337, 0.068213426, 0.11448535, 0.607015]",0.14119282,0.06909337,0.068213426,0.11448535,0.607015,2.9770365,4,217.0,Dierks Bentley
TRUKRLC128F92E9B58,Pop Art Blue,4,"[0.1758711, 0.09163213, 0.08023647, 0.16532241, 0.48693785]",0.1758711,0.09163213,0.08023647,0.16532241,0.48693785,2.6958237,4,57.0,Zero 7
TRQWYSR128F427113E,Den fulaste flickan i världen,0,"[0.41722357, 0.15834892, 0.10052057, 0.17207617, 0.15183082]",0.41722357,0.15834892,0.10052057,0.17207617,0.15183082,1.4829419,0,2.0,Håkan Hellström
TRQIXPI128F1459AFE,Konstantine,3,"[0.02052596, 0.19322078, 0.14479658, 0.47097436, 0.1704824]",0.02052596,0.19322078,0.14479658,0.47097436,0.1704824,2.5776668,3,36.0,Something Corporate
TRZJGDR128F93234AF,You'll Always Find Your Way Back Home,0,"[0.5486381, 0.122589454, 0.06698469, 0.12347206, 0.13831575]",0.5486381,0.122589454,0.06698469,0.12347206,0.13831575,1.180238,0,3.0,Hannah Montana
TRHFVGG128F9314AF8,Medicine Ball,0,"[0.40003005, 0.1966339, 0.08060121, 0.2624096, 0.060325217]",0.40003005,0.1966339,0.08060121,0.2624096,0.060325217,1.3863659,0,5.0,Eminem
TRHUECD128F42775DD,Unloveable,4,"[0.029733943, 0.18375756, 0.13010104, 0.1344326, 0.52197486]",0.029733943,0.18375756,0.13010104,0.1344326,0.52197486,2.9351568,4,95.0,The Smiths
TRWNAYV128F92E6CCB,Ain't That a Bitch,0,"[0.4347517, 0.18321396, 0.14143266, 0.13325211, 0.10734956]",0.4347517,0.18321396,0.14143266,0.13325211,0.10734956,1.295234,0,3.0,Aerosmith
TRHFGCZ128E0793E4D,Cosmic Monsters Inc.,0,"[0.42417014, 0.1538281, 0.15210997, 0.17707467, 0.09281709]",0.42417014,0.1538281,0.15210997,0.17707467,0.09281709,1.3605404,0,6.0,White Zombie
TRXUJPP128F93365D2,This Is a Call to Arms,0,"[0.5899248, 0.08745071, 0.10927884, 0.09226692, 0.12107867]",0.5899248,0.08745071,0.10927884,0.09226692,0.12107867,1.0671239,0,5.0,Bandits of the Acoustic Revolution
TRPZEWS128F92F585E,That's How Country Boys Roll,4,"[0.065593354, 0.04550657, 0.042228136, 0.077457875, 0.7692141]",0.065593354,0.04550657,0.042228136,0.077457875,0.7692141,3.4391928,4,248.0,Billy Currington
