track_id,track_name,predicted_label,predicted_probabilities,prob_0,prob_1,prob_2,prob_3,prob_4,weighted_probabilities,true_label,playcount,artist_name
TRLWWIM128E0789BA2,100°,1,"[0.021412551, 0.2615866, 0.23103575, 0.25902918, 0.22693591]",0.021412551,0.2615866,0.23103575,0.25902918,0.22693591,2.4084892,3,27.0,Shout Out Louds
TRYJMTE128F1486A8A,Why Do I Keep Counting?,1,"[0.020085648, 0.34680194, 0.18540117, 0.20932518, 0.23838603]",0.020085648,0.34680194,0.18540117,0.20932518,0.23838603,2.299124,2,21.0,The Killers
TRXULGF12903CBE705,Anodyne Sea,1,"[0.163905, 0.2506605, 0.16307886, 0.17608078, 0.24627492]",0.163905,0.2506605,0.16307886,0.17608078,0.24627492,2.0901604,4,168.0,As I Lay Dying
TROHHIQ128F428C410,These Words Are Bullets,0,"[0.4588312, 0.10460097, 0.07541748, 0.15765812, 0.20349224]",0.4588312,0.10460097,0.07541748,0.15765812,0.20349224,1.5423793,0,4.0,The Flatliners
TROWKSS128F934B7D8,Embedded,4,"[0.20839086, 0.14691386, 0.18417507, 0.1605276, 0.2999926]",0.20839086,0.14691386,0.18417507,0.1605276,0.2999926,2.1968172,3,30.0,Job for a Cowboy
TRCLYUJ128F932F490,Coming of Age,0,"[0.41371012, 0.13396218, 0.18418485, 0.15650238, 0.11164054]",0.41371012,0.13396218,0.18418485,0.15650238,0.11164054,1.4184012,0,3.0,Foster the People
TRXMVQQ128F4291E44,Chemical Warfare,3,"[0.14117596, 0.1423646, 0.14886914, 0.47885525, 0.08873511]",0.14117596,0.1423646,0.14886914,0.47885525,0.08873511,2.231609,4,49.0,Dead Kennedys
TRUNTIT128F933CE91,My Obsession,0,"[0.2907311, 0.16418083, 0.15094343, 0.24035466, 0.15379004]",0.2907311,0.16418083,0.15094343,0.24035466,0.15379004,1.8022919,1,11.0,Cinema Bizarre
TRNWRAW12903CACB8D,Forever Shamed,1,"[0.01233962, 0.462246, 0.2630803, 0.12239977, 0.13993442]",0.01233962,0.462246,0.2630803,0.12239977,0.13993442,1.9153435,1,12.0,Godsmack
TRQQTJX128F427F0EE,Begging,3,"[0.01676028, 0.16779359, 0.21769612, 0.3004353, 0.29731473]",0.01676028,0.16779359,0.21769612,0.3004353,0.29731473,2.6937509,2,19.0,The Libertines
TRDHMBK128F427BD61,Falling Forever,0,"[0.38731426, 0.07904703, 0.20296331, 0.15687598, 0.17379943]",0.38731426,0.07904703,0.20296331,0.15687598,0.17379943,1.6507993,0,6.0,Paradise Lost
TRNGZYF128F148D1BC,Deadfall,4,"[0.15503311, 0.1843698, 0.2134958, 0.19755553, 0.24954577]",0.15503311,0.1843698,0.2134958,0.19755553,0.24954577,2.202211,0,7.0,Benediction
TRBBUHH12903CF3E9B,Of No Avail,4,"[0.2364253, 0.23515135, 0.08309735, 0.1633396, 0.2819864]",0.2364253,0.23515135,0.08309735,0.1633396,0.2819864,2.0193105,1,12.0,Heaven Shall Burn
TRRJHKK12903CF47E7,Opium,3,"[0.1641061, 0.09708589, 0.15078314, 0.31060594, 0.27741897]",0.1641061,0.09708589,0.15078314,0.31060594,0.27741897,2.440146,2,18.0,Moonspell
TRFPCZI128E078EC13,Rock Bottom,0,"[0.38592234, 0.1294988, 0.11229758, 0.23952907, 0.13275217]",0.38592234,0.1294988,0.11229758,0.23952907,0.13275217,1.6036899,4,52.0,Eminem
TRBRTDL12903CFB620,Accolade II,4,"[0.13524838, 0.10522274, 0.21781275, 0.2648774, 0.27683866]",0.13524838,0.10522274,0.21781275,0.2648774,0.27683866,2.442835,4,50.0,Symphony X
TRMFKZF128F92F485E,From Earth I Rose,4,"[0.15112299, 0.13204373, 0.14894135, 0.22626965, 0.3416223]",0.15112299,0.13204373,0.14894135,0.22626965,0.3416223,2.4752245,2,14.0,Amorphis
TRUWKDV128F92DE274,A Perfectly Good Heart,0,"[0.29549378, 0.09414815, 0.27913934, 0.19533539, 0.13588332]",0.29549378,0.09414815,0.27913934,0.19533539,0.13588332,1.7819662,3,35.0,Taylor Swift
TRLLGIJ128EF34318A,Angel Of Death,3,"[0.17228341, 0.10347639, 0.15875931, 0.2950061, 0.27047482]",0.17228341,0.10347639,0.15875931,0.2950061,0.27047482,2.3879128,1,8.0,Angel Witch
TRZSXMG128F4277E8E,Without Regret,3,"[0.019024258, 0.14276241, 0.15926883, 0.37772477, 0.3012197]",0.019024258,0.14276241,0.15926883,0.37772477,0.3012197,2.7993531,2,17.0,Akissforjersey
TRCABHD12903CB6337,Slottet #2,1,"[0.018006306, 0.5686983, 0.12837604, 0.21788459, 0.067034855]",0.018006306,0.5686983,0.12837604,0.21788459,0.067034855,1.7472434,3,39.0,The Radio Dept.
TRPCONI128F42AD92D,Sear Me MCMXCIII,1,"[0.24858218, 0.39336014, 0.114133984, 0.17392391, 0.06999984]",0.24858218,0.39336014,0.114133984,0.17392391,0.06999984,1.4233992,0,5.0,My Dying Bride
TRGSCTA128E0793868,The Perfect Drug,2,"[0.013673539, 0.24073422, 0.50386953, 0.13905612, 0.102666594]",0.013673539,0.24073422,0.50386953,0.13905612,0.102666594,2.076308,4,82.0,Nine Inch Nails
TRERCTU128EF356B5D,Soulfly IV,2,"[0.2114025, 0.17853022, 0.3141244, 0.22007814, 0.075864784]",0.2114025,0.17853022,0.3141244,0.22007814,0.075864784,1.7704726,1,8.0,Soulfly
TRLOHCZ128F4279DF0,Bring Em Back Alive,4,"[0.016784636, 0.19535477, 0.18120259, 0.23177339, 0.37488464]",0.016784636,0.19535477,0.18120259,0.23177339,0.37488464,2.7526188,3,44.0,Audioslave
TRQRSAK128F429DE8C,Who Let You Go?,4,"[0.020233372, 0.24920745, 0.1852731, 0.20804542, 0.33724064]",0.020233372,0.24920745,0.1852731,0.20804542,0.33724064,2.5928526,3,37.0,The Killers
TRWMHYF128F9343071,Feel Like I'm Back,0,"[0.5094989, 0.16430686, 0.1467068, 0.13467342, 0.044813897]",0.5094989,0.16430686,0.1467068,0.13467342,0.044813897,1.0409963,0,3.0,Fabolous
TRHUSLA12903CA449E,Life's What You Make It,0,"[0.59390986, 0.2149259, 0.078958236, 0.08349325, 0.028712686]",0.59390986,0.2149259,0.078958236,0.08349325,0.028712686,0.7381729,0,3.0,Talk Talk
TRZFXSA128F93073BE,The Unforgiven III,0,"[0.23982394, 0.2098295, 0.22827053, 0.20756878, 0.11450726]",0.23982394,0.2098295,0.22827053,0.20756878,0.11450726,1.747106,4,228.0,Metallica
TRGLIPW128F92DE72B,Everything To Nothing,1,"[0.02355242, 0.35330012, 0.2899193, 0.21507005, 0.118158095]",0.02355242,0.35330012,0.2899193,0.21507005,0.118158095,2.0509813,3,30.0,Manchester Orchestra
TRRHSQS128F42900FF,The Authority Song,1,"[0.022176094, 0.34325653, 0.2638795, 0.20789783, 0.16279007]",0.022176094,0.34325653,0.2638795,0.20789783,0.16279007,2.1458693,3,26.0,Jimmy Eat World
TRISVLX128F427614C,Feed Them To The Pigs,3,"[0.18377364, 0.13717726, 0.17846142, 0.2756397, 0.22494797]",0.18377364,0.13717726,0.17846142,0.2756397,0.22494797,2.2208111,4,81.0,Parkway Drive
TRBKXQA128E0792343,The Return Of Sathington Willoughby,1,"[0.023978395, 0.31333464, 0.19821915, 0.275425, 0.18904282]",0.023978395,0.31333464,0.19821915,0.275425,0.18904282,2.2922192,3,30.0,Primus
TRGSDTT128F422971B,Funnyman,0,"[0.34317186, 0.17956902, 0.16481341, 0.16270971, 0.14973596]",0.34317186,0.17956902,0.16481341,0.16270971,0.14973596,1.5962689,0,7.0,KT Tunstall
TRQOYSU128F932EC09,The World Without,0,"[0.41897565, 0.08957618, 0.15073824, 0.17799722, 0.1627127]",0.41897565,0.08957618,0.15073824,0.17799722,0.1627127,1.5758951,1,12.0,A Fine Frenzy
TRBWJNQ128E0792518,Just Got Wicked,1,"[0.022953747, 0.31031606, 0.20438886, 0.23555177, 0.22678955]",0.022953747,0.31031606,0.20438886,0.23555177,0.22678955,2.3329072,4,69.0,Cold
TRCZWIP128F425E084,Padded Cell,0,"[0.40567338, 0.09925969, 0.10483665, 0.15512587, 0.23510446]",0.40567338,0.09925969,0.10483665,0.15512587,0.23510446,1.7147284,0,3.0,Black Flag
TRHDLXT128F423982F,Blinding Tears Will Break The Skies,4,"[0.1389376, 0.09672698, 0.14691631, 0.15988612, 0.45753303]",0.1389376,0.09672698,0.14691631,0.15988612,0.45753303,2.70035,2,17.0,Trivium
TRCRITY128E0795F94,Last Call,0,"[0.41399375, 0.19226216, 0.16762261, 0.12210008, 0.10402138]",0.41399375,0.19226216,0.16762261,0.12210008,0.10402138,1.3098931,0,7.0,Elliott Smith
TROUHVZ128F425F8B5,The Monolith,1,"[0.27977294, 0.31644824, 0.2224395, 0.12997927, 0.051360067]",0.27977294,0.31644824,0.2224395,0.12997927,0.051360067,1.3567054,0,7.0,Cattle Decapitation
TRFGOBH128E078EC0C,'97 Bonnie & Clyde,0,"[0.3167565, 0.18900056, 0.116208, 0.29004973, 0.08798514]",0.3167565,0.18900056,0.116208,0.29004973,0.08798514,1.6435063,4,52.0,Eminem
TRLSCIQ12903CFDBEE,Feel That Fire,1,"[0.318056, 0.35245675, 0.115732946, 0.17834587, 0.035408407]",0.318056,0.35245675,0.115732946,0.17834587,0.035408407,1.2605939,2,15.0,Dierks Bentley
TRZDDRC128F9346B9C,Alexithymia,4,"[0.022221947, 0.14715853, 0.16046733, 0.20235781, 0.4677944]",0.022221947,0.14715853,0.16046733,0.20235781,0.4677944,2.9463441,4,87.0,Anberlin
TRJDLQY128F930B48A,Recreation Day,4,"[0.22346076, 0.17252345, 0.19067936, 0.18291272, 0.23042363]",0.22346076,0.17252345,0.19067936,0.18291272,0.23042363,2.0243149,3,25.0,Evergrey
TRCEQQA128F92F48B5,The Mass,0,"[0.46145758, 0.17114691, 0.15630053, 0.17055045, 0.04054451]",0.46145758,0.17114691,0.15630053,0.17055045,0.04054451,1.1575773,3,33.0,Era
TRMQPSV128F421A079,Weird Beard,0,"[0.6483308, 0.13091658, 0.09123691, 0.080019444, 0.049496233]",0.6483308,0.13091658,0.09123691,0.080019444,0.049496233,0.7514337,2,15.0,Mad Caddies
TRPLPIN12903CE9E20,Smile?,0,"[0.31519502, 0.15303686, 0.17965923, 0.24963047, 0.10247843]",0.31519502,0.15303686,0.17965923,0.24963047,0.10247843,1.6711605,2,17.0,The Crystal Method
TRWVMGK12903CFEBB6,Hands Of A Killer,1,"[0.19458824, 0.35940084, 0.10848293, 0.2548362, 0.08269178]",0.19458824,0.35940084,0.10848293,0.2548362,0.08269178,1.6716424,0,5.0,Suicide Silence
TRDWCEG128F428B6F7,The Shape of Punk to Come,0,"[0.27277976, 0.18252988, 0.1495763, 0.2470814, 0.14803272]",0.27277976,0.18252988,0.1495763,0.2470814,0.14803272,1.8150575,3,27.0,Refused
TRLEDLF128E0799042,If You Want Peace... Prepare For War,3,"[0.22162443, 0.11961958, 0.16419041, 0.31715816, 0.17740744]",0.22162443,0.11961958,0.16419041,0.31715816,0.17740744,2.1091046,3,42.0,Children of Bodom
TRONODB12903CC509D,"This Is Love, This Is Murderous",3,"[0.20504549, 0.08171979, 0.1699147, 0.31106296, 0.23225701]",0.20504549,0.08171979,0.1699147,0.31106296,0.23225701,2.2837663,0,4.0,Bleeding Through
TRETCQJ12903CB3406,Black Sands,1,"[0.18777469, 0.33674735, 0.13760372, 0.2017035, 0.13617066]",0.18777469,0.33674735,0.13760372,0.2017035,0.13617066,1.761748,2,21.0,Bonobo
TRGKWHO128F933361A,Sic Transit Gloria ... Glory Fades,3,"[0.023875032, 0.30223373, 0.20454548, 0.33550015, 0.13384551]",0.023875032,0.30223373,0.20454548,0.33550015,0.13384551,2.2532072,4,98.0,Brand New
TRDMMGE128F425D05E,Plainclothes Man,4,"[0.0209862, 0.19580787, 0.20595206, 0.2636746, 0.31357935]",0.0209862,0.19580787,0.20595206,0.2636746,0.31357935,2.6530533,4,65.0,Heatmiser
TRYZQDH128F14A54FE,You Know What You Are,3,"[0.124911286, 0.18680446, 0.12818974, 0.4384002, 0.12169434]",0.124911286,0.18680446,0.12818974,0.4384002,0.12169434,2.2451618,0,5.0,Ministry
TREXNUE128F92FFC12,Golden Diva,1,"[0.2162273, 0.24717128, 0.14279634, 0.18663798, 0.20716707]",0.2162273,0.24717128,0.14279634,0.18663798,0.20716707,1.9213462,4,50.0,Flying Lotus
TRJWAOA12903CE4EF6,He Lives In You,0,"[0.49928853, 0.09868139, 0.12819976, 0.192869, 0.08096128]",0.49928853,0.09868139,0.12819976,0.192869,0.08096128,1.257533,0,5.0,Lebo M
TRJXPGK128F931E8E4,"Touch, Peel And Stand",1,"[0.024627855, 0.3894578, 0.2043855, 0.28640056, 0.095128335]",0.024627855,0.3894578,0.2043855,0.28640056,0.095128335,2.0379438,2,17.0,Days of the New
TROZGQT128F14649C2,Be Wild,0,"[0.38968125, 0.1892139, 0.11245986, 0.19513188, 0.11351305]",0.38968125,0.1892139,0.11245986,0.19513188,0.11351305,1.4535815,3,37.0,M83
TRDYJGC128F145255E,Textbook,1,"[0.02081159, 0.3303408, 0.21792924, 0.22786719, 0.20305122]",0.02081159,0.3303408,0.21792924,0.22786719,0.20305122,2.2620058,1,10.0,We Are Scientists
TRJEVTR128F429FEF6,I'll Stay Me,0,"[0.28693065, 0.27188545, 0.16242336, 0.19753338, 0.081227176]",0.28693065,0.27188545,0.16242336,0.19753338,0.081227176,1.514241,1,8.0,Luke Bryan
TRPERTE128F14AA185,Baby Fratelli,3,"[0.019087635, 0.20806737, 0.1696269, 0.33928144, 0.26393667]",0.019087635,0.20806737,0.1696269,0.33928144,0.26393667,2.620912,3,27.0,The Fratellis
TRVSFYH128F42639B7,Can U Believe,0,"[0.5879656, 0.12364315, 0.08330038, 0.13454257, 0.07054829]",0.5879656,0.12364315,0.08330038,0.13454257,0.07054829,0.9760648,0,7.0,Robin Thicke
TRRLSLQ128F427FE84,Oscillation Point,4,"[0.15488257, 0.09238566, 0.25766966, 0.21217261, 0.28288952]",0.15488257,0.09238566,0.25766966,0.21217261,0.28288952,2.3758008,4,72.0,Scar Symmetry
TRVOSYS128F92F3B58,She Is Beautiful,2,"[0.17648767, 0.15360147, 0.25136122, 0.18284854, 0.23570114]",0.17648767,0.15360147,0.25136122,0.18284854,0.23570114,2.147674,3,37.0,Andrew W.K.
